Banco de México,
,
,
,
,
Fecha de consulta: 20/11/2024 01:53:57,
,
,
,
Título,"Valores gubernamentales Resultados de la subasta semanal, Plazo en días Cetes a 364 días"
Periodo disponible,15/11/1990 - 14/11/2024
Periodicidad,Diaria
Cifra,Sin tipo de Cifra
Unidad,Días
Base,
Aviso,
Tipo de información,
Fecha,SF43944
29/02/1996,336
07/03/1996,364
14/03/1996,357
20/03/1996,351
28/03/1996,343
03/04/1996,365
11/04/1996,357
18/04/1996,350
25/04/1996,343
02/05/1996,363
09/05/1996,356
16/05/1996,349
23/05/1996,342
30/05/1996,335
06/06/1996,364
13/06/1996,357
20/06/1996,350
27/06/1996,343
04/07/1996,364
11/07/1996,357
18/07/1996,350
25/07/1996,343
01/08/1996,364
08/08/1996,357
15/08/1996,350
22/08/1996,343
29/08/1996,336
05/09/1996,364
12/09/1996,357
19/09/1996,350
26/09/1996,343
03/10/1996,364
10/10/1996,357
17/10/1996,350
24/10/1996,343
31/10/1996,336
07/11/1996,364
14/11/1996,357
21/11/1996,350
28/11/1996,343
05/12/1996,364
11/12/1996,358
19/12/1996,350
26/12/1996,343
02/01/1997,363
09/01/1997,356
16/01/1997,349
23/01/1997,342
30/01/1997,335
06/02/1997,363
13/02/1997,356
20/02/1997,349
27/02/1997,342
06/03/1997,364
13/03/1997,357
20/03/1997,350
26/03/1997,344
03/04/1997,364
10/04/1997,357
17/04/1997,350
24/04/1997,343
30/04/1997,337
08/05/1997,364
15/05/1997,357
22/05/1997,350
29/05/1997,343
05/06/1997,364
12/06/1997,357
19/06/1997,350
26/06/1997,343
03/07/1997,364
10/07/1997,357
17/07/1997,350
24/07/1997,343
31/07/1997,364
07/08/1997,357
14/08/1997,350
21/08/1997,343
28/08/1997,364
04/09/1997,357
11/09/1997,350
18/09/1997,343
25/09/1997,364
02/10/1997,357
09/10/1997,350
16/10/1997,343
23/10/1997,364
30/10/1997,357
06/11/1997,350
13/11/1997,343
19/11/1997,365
27/11/1997,357
04/12/1997,350
11/12/1997,343
18/12/1997,364
24/12/1997,358
31/12/1997,351
08/01/1998,343
15/01/1998,364
22/01/1998,357
29/01/1998,350
04/02/1998,344
12/02/1998,364
19/02/1998,357
26/02/1998,350
05/03/1998,343
12/03/1998,364
19/03/1998,357
26/03/1998,350
02/04/1998,343
08/04/1998,364
16/04/1998,357
23/04/1998,350
30/04/1998,343
07/05/1998,364
14/05/1998,357
21/05/1998,350
28/05/1998,343
04/06/1998,364
11/06/1998,357
18/06/1998,350
25/06/1998,343
02/07/1998,336
09/07/1998,364
16/07/1998,357
23/07/1998,350
30/07/1998,343
06/08/1998,364
13/08/1998,357
20/08/1998,350
27/08/1998,343
03/09/1998,N/E
10/09/1998,N/E
17/09/1998,N/E
24/09/1998,N/E
01/10/1998,N/E
08/10/1998,N/E
15/10/1998,N/E
22/10/1998,N/E
29/10/1998,N/E
05/11/1998,N/E
12/11/1998,N/E
19/11/1998,N/E
26/11/1998,N/E
03/12/1998,N/E
10/12/1998,N/E
17/12/1998,N/E
24/12/1998,N/E
31/12/1998,N/E
07/01/1999,N/E
14/01/1999,364
21/01/1999,357
28/01/1999,350
04/02/1999,343
11/02/1999,364
18/02/1999,357
25/02/1999,350
04/03/1999,343
11/03/1999,364
18/03/1999,357
25/03/1999,350
31/03/1999,344
08/04/1999,336
15/04/1999,364
22/04/1999,357
29/04/1999,350
06/05/1999,343
13/05/1999,364
20/05/1999,357
27/05/1999,350
03/06/1999,343
10/06/1999,364
17/06/1999,357
24/06/1999,350
01/07/1999,343
08/07/1999,N/E
